Reaction,Dataset,Reference,Stoichiometry
GDB_W1-F12_2095,GDB_W1-F12,1.8877251084925237,"-1,dsgdb9nsd_002618,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2096,GDB_W1-F12,1.9879853828003253,"-1,dsgdb9nsd_002619,6,dsgdb9nsd_c,4,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2097,GDB_W1-F12,1.8416385963433306,"-1,dsgdb9nsd_002620,5,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2098,GDB_W1-F12,1.8478586761371008,"-1,dsgdb9nsd_002622,5,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2099,GDB_W1-F12,1.9460074699736558,"-1,dsgdb9nsd_002623,5,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2100,GDB_W1-F12,2.4757131425420633,"-1,dsgdb9nsd_002626,6,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2101,GDB_W1-F12,2.33229883611297,"-1,dsgdb9nsd_002627,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2102,GDB_W1-F12,2.258374803221692,"-1,dsgdb9nsd_002628,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2103,GDB_W1-F12,2.1111114871762613,"-1,dsgdb9nsd_002629,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2104,GDB_W1-F12,2.1404687379613523,"-1,dsgdb9nsd_002630,5,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2105,GDB_W1-F12,1.9937764124982331,"-1,dsgdb9nsd_002631,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2106,GDB_W1-F12,2.296782774728582,"-1,dsgdb9nsd_002632,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2107,GDB_W1-F12,2.153495709406278,"-1,dsgdb9nsd_002633,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2108,GDB_W1-F12,2.1761236498390026,"-1,dsgdb9nsd_002634,5,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2109,GDB_W1-F12,2.0307939540019637,"-1,dsgdb9nsd_002635,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2110,GDB_W1-F12,2.2160014509470813,"-1,dsgdb9nsd_002636,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2111,GDB_W1-F12,2.4304327504929018,"-1,dsgdb9nsd_002637,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2112,GDB_W1-F12,2.251248743481003,"-1,dsgdb9nsd_002638,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2113,GDB_W1-F12,2.1289597977802996,"-1,dsgdb9nsd_002639,4,dsgdb9nsd_c,6,dsgdb9nsd_h,3,dsgdb9nsd_o"
GDB_W1-F12_2114,GDB_W1-F12,2.2126656718289484,"-1,dsgdb9nsd_002640,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2115,GDB_W1-F12,2.0983828873221078,"-1,dsgdb9nsd_002641,4,dsgdb9nsd_c,6,dsgdb9nsd_h,3,dsgdb9nsd_o"
GDB_W1-F12_2116,GDB_W1-F12,2.058533065074469,"-1,dsgdb9nsd_002642,7,dsgdb9nsd_c,4,dsgdb9nsd_h"
GDB_W1-F12_2117,GDB_W1-F12,1.9068219484533082,"-1,dsgdb9nsd_002643,6,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_2118,GDB_W1-F12,2.529793924431191,"-1,dsgdb9nsd_002645,7,dsgdb9nsd_c,8,dsgdb9nsd_h"
GDB_W1-F12_2119,GDB_W1-F12,2.4819066729358825,"-1,dsgdb9nsd_002648,6,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2120,GDB_W1-F12,2.2999798754624083,"-1,dsgdb9nsd_002649,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2121,GDB_W1-F12,2.26572343330717,"-1,dsgdb9nsd_002650,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2122,GDB_W1-F12,2.1786163197741346,"-1,dsgdb9nsd_002651,5,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2123,GDB_W1-F12,2.245538063167581,"-1,dsgdb9nsd_002652,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2124,GDB_W1-F12,2.1007013574968876,"-1,dsgdb9nsd_002653,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2125,GDB_W1-F12,2.2041600807253316,"-1,dsgdb9nsd_002654,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2126,GDB_W1-F12,2.217671451231252,"-1,dsgdb9nsd_002655,6,dsgdb9nsd_c,6,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2127,GDB_W1-F12,2.521781364927557,"-1,dsgdb9nsd_002657,7,dsgdb9nsd_c,8,dsgdb9nsd_h"
GDB_W1-F12_2128,GDB_W1-F12,2.378131917825534,"-1,dsgdb9nsd_002658,6,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_2129,GDB_W1-F12,2.2012326205419583,"-1,dsgdb9nsd_002659,6,dsgdb9nsd_c,6,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2130,GDB_W1-F12,2.057046305051607,"-1,dsgdb9nsd_002660,5,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2131,GDB_W1-F12,2.4810747125885393,"-1,dsgdb9nsd_002661,6,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2132,GDB_W1-F12,2.1626689796722336,"-1,dsgdb9nsd_002662,5,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2133,GDB_W1-F12,2.249879213560698,"-1,dsgdb9nsd_002663,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2134,GDB_W1-F12,2.1068134070491995,"-1,dsgdb9nsd_002664,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2135,GDB_W1-F12,2.3567582469019337,"-1,dsgdb9nsd_002665,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2136,GDB_W1-F12,2.234165782277815,"-1,dsgdb9nsd_002666,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2137,GDB_W1-F12,2.2063918908539324,"-1,dsgdb9nsd_002667,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2138,GDB_W1-F12,2.530698065362051,"-1,dsgdb9nsd_002668,7,dsgdb9nsd_c,8,dsgdb9nsd_h"
GDB_W1-F12_2139,GDB_W1-F12,2.381432248873288,"-1,dsgdb9nsd_002669,6,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_2140,GDB_W1-F12,2.1938936014667507,"-1,dsgdb9nsd_002670,6,dsgdb9nsd_c,6,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2141,GDB_W1-F12,2.043187424254584,"-1,dsgdb9nsd_002671,5,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2142,GDB_W1-F12,2.2162002208543994,"-1,dsgdb9nsd_002672,6,dsgdb9nsd_c,6,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2143,GDB_W1-F12,2.066286516139552,"-1,dsgdb9nsd_002673,5,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2144,GDB_W1-F12,2.1415784088568284,"-1,dsgdb9nsd_002675,5,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2145,GDB_W1-F12,2.1632523493505134,"-1,dsgdb9nsd_002676,5,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2146,GDB_W1-F12,2.675002340824419,"-1,dsgdb9nsd_002678,6,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2147,GDB_W1-F12,2.6899405407839363,"-1,dsgdb9nsd_002680,6,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2148,GDB_W1-F12,2.3545109166889318,"-1,dsgdb9nsd_002681,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2149,GDB_W1-F12,2.3759629975840686,"-1,dsgdb9nsd_002682,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2150,GDB_W1-F12,2.69587203210616,"-1,dsgdb9nsd_002686,6,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2151,GDB_W1-F12,3.010611535116621,"-1,dsgdb9nsd_002687,7,dsgdb9nsd_c,12,dsgdb9nsd_h"
GDB_W1-F12_2152,GDB_W1-F12,2.681784200184192,"-1,dsgdb9nsd_002689,6,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2153,GDB_W1-F12,3.0038376836040723,"-1,dsgdb9nsd_002692,7,dsgdb9nsd_c,12,dsgdb9nsd_h"
GDB_W1-F12_2154,GDB_W1-F12,2.6429530095691,"-1,dsgdb9nsd_002694,5,dsgdb9nsd_c,10,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_2155,GDB_W1-F12,2.672297690026051,"-1,dsgdb9nsd_002695,6,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2156,GDB_W1-F12,2.527443113708835,"-1,dsgdb9nsd_002696,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2157,GDB_W1-F12,2.6795473702110626,"-1,dsgdb9nsd_002697,6,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2158,GDB_W1-F12,2.536845534299916,"-1,dsgdb9nsd_002698,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2159,GDB_W1-F12,2.674053999764084,"-1,dsgdb9nsd_002699,6,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2160,GDB_W1-F12,2.531657634938115,"-1,dsgdb9nsd_002700,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2161,GDB_W1-F12,2.6896645608869645,"-1,dsgdb9nsd_002701,6,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2162,GDB_W1-F12,2.547612015571168,"-1,dsgdb9nsd_002702,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2163,GDB_W1-F12,2.3307605868276573,"-1,dsgdb9nsd_002703,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2164,GDB_W1-F12,2.360615807783586,"-1,dsgdb9nsd_002704,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2165,GDB_W1-F12,2.2147240917467275,"-1,dsgdb9nsd_002705,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2166,GDB_W1-F12,2.040634614988398,"-1,dsgdb9nsd_002732,5,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2167,GDB_W1-F12,1.8938662078054425,"-1,dsgdb9nsd_002733,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2168,GDB_W1-F12,2.2483013632796593,"-1,dsgdb9nsd_002734,6,dsgdb9nsd_c,6,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2169,GDB_W1-F12,2.1029251470294525,"-1,dsgdb9nsd_002735,5,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2170,GDB_W1-F12,2.030233234180917,"-1,dsgdb9nsd_002736,5,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2171,GDB_W1-F12,1.8834720476060758,"-1,dsgdb9nsd_002737,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2172,GDB_W1-F12,1.9178393884853595,"-1,dsgdb9nsd_002738,5,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2173,GDB_W1-F12,1.7688145627804035,"-1,dsgdb9nsd_002739,4,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2174,GDB_W1-F12,2.065687804860232,"-1,dsgdb9nsd_002740,5,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2175,GDB_W1-F12,1.9197525293216766,"-1,dsgdb9nsd_002741,4,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2176,GDB_W1-F12,1.956040161526928,"-1,dsgdb9nsd_002742,5,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2177,GDB_W1-F12,1.8078030147661672,"-1,dsgdb9nsd_002743,4,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2178,GDB_W1-F12,2.1254818980987547,"-1,dsgdb9nsd_002744,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2179,GDB_W1-F12,1.9990259428020338,"-1,dsgdb9nsd_002745,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2180,GDB_W1-F12,2.1243771482445175,"-1,dsgdb9nsd_002746,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2181,GDB_W1-F12,2.0235286533356596,"-1,dsgdb9nsd_002747,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2182,GDB_W1-F12,1.9133574497796324,"-1,dsgdb9nsd_002748,4,dsgdb9nsd_c,4,dsgdb9nsd_h,3,dsgdb9nsd_o"
GDB_W1-F12_2183,GDB_W1-F12,2.03217654348605,"-1,dsgdb9nsd_002749,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2184,GDB_W1-F12,2.7684982248314074,"-1,dsgdb9nsd_002750,7,dsgdb9nsd_c,10,dsgdb9nsd_h"
GDB_W1-F12_2185,GDB_W1-F12,2.6265676378336336,"-1,dsgdb9nsd_002751,6,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_2186,GDB_W1-F12,2.411142420226362,"-1,dsgdb9nsd_002752,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_2187,GDB_W1-F12,2.443635051561599,"-1,dsgdb9nsd_002753,6,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2188,GDB_W1-F12,2.2985993544729877,"-1,dsgdb9nsd_002754,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2189,GDB_W1-F12,2.448602471383697,"-1,dsgdb9nsd_002755,6,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2190,GDB_W1-F12,2.3046296458971427,"-1,dsgdb9nsd_002756,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2191,GDB_W1-F12,2.403679399836088,"-1,dsgdb9nsd_002757,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_2192,GDB_W1-F12,2.2080932516207947,"-1,dsgdb9nsd_002758,4,dsgdb9nsd_c,7,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2193,GDB_W1-F12,2.0966069061679278,"-1,dsgdb9nsd_002759,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2194,GDB_W1-F12,2.4603311421117766,"-1,dsgdb9nsd_002760,6,dsgdb9nsd_c,8,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2195,GDB_W1-F12,2.3167575058173457,"-1,dsgdb9nsd_002761,5,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2196,GDB_W1-F12,2.096787336909901,"-1,dsgdb9nsd_002762,4,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2197,GDB_W1-F12,2.1331544181148265,"-1,dsgdb9nsd_002763,5,dsgdb9nsd_c,6,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2198,GDB_W1-F12,1.9833492918403317,"-1,dsgdb9nsd_002764,4,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2199,GDB_W1-F12,2.7225209923071994,"-1,dsgdb9nsd_002765,6,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2200,GDB_W1-F12,2.537651925312192,"-1,dsgdb9nsd_002766,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2201,GDB_W1-F12,2.3976459196154565,"-1,dsgdb9nsd_002767,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2202,GDB_W1-F12,2.402752409847815,"-1,dsgdb9nsd_002768,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2203,GDB_W1-F12,2.5047917329925644,"-1,dsgdb9nsd_002769,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2204,GDB_W1-F12,2.4113219697067407,"-1,dsgdb9nsd_002770,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2205,GDB_W1-F12,2.1975752909001427,"-1,dsgdb9nsd_002771,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2206,GDB_W1-F12,2.088365315859276,"-1,dsgdb9nsd_002772,4,dsgdb9nsd_c,6,dsgdb9nsd_h,3,dsgdb9nsd_o"
GDB_W1-F12_2207,GDB_W1-F12,2.519352434269126,"-1,dsgdb9nsd_002773,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2208,GDB_W1-F12,2.3142997548769153,"-1,dsgdb9nsd_002774,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2209,GDB_W1-F12,2.2035654012576487,"-1,dsgdb9nsd_002775,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2210,GDB_W1-F12,2.734444082410672,"-1,dsgdb9nsd_002776,6,dsgdb9nsd_c,10,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2211,GDB_W1-F12,2.5531099054718234,"-1,dsgdb9nsd_002777,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2212,GDB_W1-F12,2.5299792347807664,"-1,dsgdb9nsd_002778,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2213,GDB_W1-F12,2.4453446209694665,"-1,dsgdb9nsd_002779,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2214,GDB_W1-F12,2.521294934024729,"-1,dsgdb9nsd_002780,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2215,GDB_W1-F12,2.410509470420154,"-1,dsgdb9nsd_002781,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2216,GDB_W1-F12,2.549153155649489,"-1,dsgdb9nsd_002782,5,dsgdb9nsd_c,9,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2217,GDB_W1-F12,2.3109937761056663,"-1,dsgdb9nsd_002783,4,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2218,GDB_W1-F12,2.225682852186641,"-1,dsgdb9nsd_002784,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2219,GDB_W1-F12,2.4032486589291002,"-1,dsgdb9nsd_002785,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2220,GDB_W1-F12,2.220689311643379,"-1,dsgdb9nsd_002786,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2221,GDB_W1-F12,2.1974197410574154,"-1,dsgdb9nsd_002787,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2222,GDB_W1-F12,2.111225877481057,"-1,dsgdb9nsd_002788,4,dsgdb9nsd_c,6,dsgdb9nsd_h,3,dsgdb9nsd_o"
GDB_W1-F12_2223,GDB_W1-F12,2.4224077306196263,"-1,dsgdb9nsd_002789,5,dsgdb9nsd_c,8,dsgdb9nsd_h,2,dsgdb9nsd_o"
GDB_W1-F12_2224,GDB_W1-F12,2.240883233048282,"-1,dsgdb9nsd_002790,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2225,GDB_W1-F12,2.21818025151746,"-1,dsgdb9nsd_002791,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2226,GDB_W1-F12,2.2079121706894345,"-1,dsgdb9nsd_002793,4,dsgdb9nsd_c,7,dsgdb9nsd_h,1,dsgdb9nsd_n,2,dsgdb9nsd_o"
GDB_W1-F12_2227,GDB_W1-F12,2.0955574670323887,"-1,dsgdb9nsd_002794,4,dsgdb9nsd_c,6,dsgdb9nsd_h,3,dsgdb9nsd_o"
GDB_W1-F12_2228,GDB_W1-F12,2.279561224382767,"-1,dsgdb9nsd_002808,7,dsgdb9nsd_c,6,dsgdb9nsd_h"
GDB_W1-F12_2229,GDB_W1-F12,2.135427647538393,"-1,dsgdb9nsd_002809,6,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_2230,GDB_W1-F12,2.063196844859442,"-1,dsgdb9nsd_002810,6,dsgdb9nsd_c,5,dsgdb9nsd_h,1,dsgdb9nsd_n"
GDB_W1-F12_2231,GDB_W1-F12,1.9171100688194125,"-1,dsgdb9nsd_002811,5,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_2232,GDB_W1-F12,1.9527903205535229,"-1,dsgdb9nsd_002812,6,dsgdb9nsd_c,4,dsgdb9nsd_h,1,dsgdb9nsd_o"
GDB_W1-F12_2233,GDB_W1-F12,1.8045515945337374,"-1,dsgdb9nsd_002813,5,dsgdb9nsd_c,3,dsgdb9nsd_h,1,dsgdb9nsd_n,1,dsgdb9nsd_o"
GDB_W1-F12_2234,GDB_W1-F12,1.9878468621825607,"-1,dsgdb9nsd_002814,5,dsgdb9nsd_c,4,dsgdb9nsd_h,2,dsgdb9nsd_n"
GDB_W1-F12_2235,GDB_W1-F12,1.76756488284342,"-1,dsgdb9nsd_002815,4,dsgdb9nsd_c,3,dsgdb9nsd_h,3,dsgdb9nsd_n"
GDB_W1-F12_2236,GDB_W1-F12,1.6525619976549488,"-1,dsgdb9nsd_002816,4,dsgdb9nsd_c,2,dsgdb9nsd_h,2,dsgdb9nsd_n,1,dsgdb9nsd_o"
